"SCORE","GUESS","TRUTH","TEXT"
"0.5467231042543443","p","p","Hocus Pocus actually has a lot of innuendo for a Disney movie."
"0.5453775056516789","p","p","“@aubrreeee: @IameJordan27 I'm just imagining us all being squaded in the airport and then arriving in disney like 😎👸💁” 😍😍😍💯"
"0.5449150570216639","p","o","whaaaa disney in american horror story?! jk"
"0.54280991051995","p","p","Tomorrow is Disney day #funtimes"
"0.5415935796456693","p","p","Feeling nostalgic listening to Disney songs 😌😌"
"0.5413475651973675","p","o","back on my disney princess snaps 😂 add me on snapchat @giannaraquel"
"0.5408760822144195","p","o","Good night Orlando ! #nofilter #Orlando #florida #disney #hotel #Hyatt #grandcypress #sunset #pool… http://t.co/tWxz4G2mbJ"
"0.540230470033024","p","o","I'm still drunk from last night but it was worth it! #CkRiot #Disney #Pixar #UP 🐣🎈🍻 http://t.co/nAb5SC1wP3"
"0.5402282433716836","p","p","I say The Book of Life was a rather wonderful movie that was different and didnt follow every disney convention"
"0.5399956840593557","p","p","Please hocus pocus or halloweentown movie arah disney channel 🙏"
"0.5399204589992164","p","n","How is Skai Jackson still allowed on Disney channel"
"0.5394795127179955","p","p","Disney pandora is on point tonight😏"
"0.5387985444606733","p","p","Walked into the Disney store and the girl bowed and said "" hello princess welcome to your castle "" 😍😍😍😍😍"
"0.5373976399905834","p","p","So pumped on getting the Disney Cup! Couldn't have done it with out all my sponsors!!! answerbmxusa… http://t.co/SpDVIJJ19I"
"0.5372501922917292","p","p","I want to see Disney on Ice this year 😩"
"0.5372183969152342","p","o","Disney pandora station 👌👌"
"0.5368374190278232","p","o","I'm actually pretty upset I wasn't a disney  star because I could be dating like a rockstar or something right now"
"0.5316238255508263","p","p","I'm at Disney tonight while everyone will be getting up for school we will be getting ready for magic kingdom!!"
"0.5316123008438723","p","n","Okay, why do I feel like a supporting character in a Disney movie?"
"0.5298714606382224","p","p","@Sam4God Haha yeah it was awesome to see you too! I love chatting Disney as you probably guessed lol xx"
"0.5293964553996922","p","p","He knows my favorite Disney movie and that's really all that matters😍"
"0.5289879739872155","p","n","My mom JUST got home and she's already bitching damn mom go back to Disney with your unhappy ass"
"0.5266033333855896","p","p","""To laugh at yourself is to love yourself"" #MickeyMouse #disney #cofidence"
"0.5261533065761493","p","n","really wish my remote worked so I didn't have to watch Disney channel all the time😒"
"0.5257403888527921","p","p","Mom tryna convince Bruce that we should take a 1300$ trip to Disney world for spring break😂😂😂😂"
"0.5256359702057619","p","p","Second favorite Disney movie of all time"
"0.5248741896739296","p","n","Can I just not study and lay up and watch Disney movies? 😭"
"0.5243808773530297","p","o","@tinaXmarie the princesses of Disney dudez!!!"
"0.5227432400362688","p","p","Never too old for Disney #disneyislife"
"0.5224407243344568","p","o","We are a smack of jelly! I love my family. #MickeysNotSoScary #wdw @ Disney's Magic Kingdom http://t.co/Ltcxgr2nQW"
"0.5163020184085695","p","n","I have a love hate relationship with Disney rn"
"0.5155220265285343","p","o","Disney no me podes poner Hannah Montana 💔"
"0.5154643532135152","p","p","Disney day tomorrow 🙌"
"0.5134354361296395","p","n","@_WhisperLucifer and then we have Disney that says Miranda is an anorexic cause she skipped meals for max 48 hours then never again... lol"
"0.5118792881142364","p","o","what do i wear 4 disney ??"
"0.5116087362768685","p","n","lol old Disney movies have awful effects and actors hahah"
"0.5113888749095749","p","o","Just brushed my teeth with Disney princess toothpaste 👅"
"0.5113656780238784","p","p","Knowing that I'll never go on another Disney Cruise again is the easiest way to make me depressed. #cryingariver"
"0.510784401490679","p","o","Corbin effin Bleu proposed to his girlfriend at Disney World..that's all I want honestly 😩😩😩"
"0.5088779683035108","p","o","wth happened to disney channel ? 😰"
"0.5085000804458134","p","p","mulan is objectively the best disney movie"
"0.508230675904689","p","p","Hah, on 21st of November my family and I are going on a family trip for a week to Florida. Disney Land or Disney World, whichever one."
"0.5081226996708906","p","n","I love gravity falls because it goes against everything disney shows are"
"0.5074309018940837","p","o","If you don't like Disney movies we probably can't be friends."
"0.5067269223356037","p","p","Can't we just stop for a second and thank Disney for making our childhood awesome?"
"0.5056720607906396","p","o","@disney_doctrine I am still in shock that we all witness that lol"
"0.5033242604180399","p","o","@cait_clem I'll try!!! 😅"
"0.5032093861290394","p","o","So it's Family night but everyone's about to go to Disney and I Dont want to get them sick. So I quarantined myself in Tyler's room.😔"
"0.5031738694144501","p","o","yay for me bc i forgot my knee brace at home and walked everywhere at disney :-)"
"0.5021999619753235","p","p","Watching Disney movies and snuggling with this little monkey is my favorite 💜 http://t.co/6maJN6xMM2"
"0.5019678956446032","p","o","The difference in winning and losing is most often… not quitting.   – Walt Disney"
"0.49997612832300015","p","p","Disney on Ice with the Family for my Mom's birthday 😁✨ #LetItGo"
"0.4991006455600861","p","o","@JascnMomoa You can do the Dad thing and go buy us all Disney merch."
