"SCORE","GUESS","TRUTH","TEXT"
"0.8171478207610401","o",,"Neues Besucher-Video: Halloween 2013 - 'Daytime' Fountain Show at Nightfall - Disneyland Paris http://t.co/pkHVbOT4lo #DLP"
"0.8160301705572527","o",,"施設見学行ってき～(๑́•∀•๑̀)ジャージww http://t.co/yr1yjJVnSD"
"0.815349084857147","o",,"Get a FREE Disney Cruise Line Vacation Planning DVD – Receive your Free Disney Cruise Line® Vacation Planning DVD,... http://t.co/kCuYToDfBm"
"0.8152239199942289","o",,"Disney's cartoonミッキーの不思議な薬（日本語吹替) https://t.co/qSrY1nsNXM"
"0.8132557504038341","o",,"ディズニープリンセス フェイバレット モーメント おはなしバック デラックス シンデレラ (リニューアル)　http://t.co/NMUkpeFZPW"
"0.8131560553203188","o",,"neverlandwonderlands: Rico na Disney... http://t.co/yWUWOOnZsW"
"0.8129526197178265","o",,"Join us today for the #MonstersUBluRay Twitter Party, 10/29, 4-5PM PST! RSVP: http://t.co/CFalTNNsy8 Retweet for a chance to win!"
"0.8126095052580591","o",,"Hola, soy Miley Cyrus y estas viendo Disney Channel. http://t.co/VQFDeHiN2u"
"0.8124046061921051","o",,"WIN a Disney Doc McStuffins Get Better Checkup Center (ARV $75) from Kmart and @thxmailcarrier! #giveaway #win http://t.co/jYAHxxmHcA"
"0.8120478053842614","o",,"５月２９日のディズニーキャラクターは．．． 『フリット』（ポカホンタス） いるだけで友達を元気にできる人。面倒見が良い。熱狂的だけど、心配性な面も。 http://t.co/8BltLrcFrf"
"0.8105617550498717","o",,"""@ChildhoodRuiner: Disney Channel taught girls how to properly friendzone http://t.co/AvekObSoId"""
"0.8098448673766558","o",,"Now An Orlandowise Top 5 Fav w/ 7 bids ≡ MIXED LOT OF STAR WARS PUZZLES FIGURES... ≡ http://t.co/cND8PYbXP3"
"0.8080969638597063","o",,"@thiagosancho9 @BruniDeLaTanga :OOOOOOOO estoy llorando, infancia arruinada, aguante disney"
"0.8079873959098879","o","o","Lil Oishi walking around The Partners Statue at The Walt Disney Studios #liloishi #kawaii… http://t.co/ZyvANI0kYi"
"0.806747704123628","o",,"falando em Disney, uma vez, tava falando com a Carolina Neves, e percebi que ela tem os mesmo sonhos que eu, lembro que fiquei mega eletrica"
"0.8055282283949396","o",,"""@disNEy_worldd: “@Lorleakk: Fuck the heat, knicks , bulls all Yall #okc #2014champions” THOUGHT LIKE SHIT""leave while your ahead"
"0.8051678560826107","o",,"No veo la hora de tenerte adelante mío. DALE DISNEY POR FAVORRRRRRRR http://t.co/w3AJpCPLl7"
"0.8051215706403356","o",,"【定期：Disneyについて】年パス持ちですがインはそれほど多くないかも。イン友さんは今のところ募集してませんが、ミート大歓迎です＼(*^ ^*)／イン日かぶったら是非よろしくお願いします♪"
"0.8044082159845181","o",,"エンダーのゲームが、やっと映画化。遅いよー20年待ってた（≧∇≦） http://t.co/CXuiw6z3hL"
"0.8037592563662572","o",,"""@AleksandraDW: J'SUIS A DISNEY REGARDEZ YA QUOI DEVANT MOI A SPACE MOUNTAIN 😱😂😂 http://t.co/o0ZTTALwHq"" PTDRRRRRRRR NAN JSUIS K.O"
"0.8021166099058458","o",,"selena no clipe: ''eu sou uma criança da disney.. eles me falam toda o hora o que eu devo fazer.. falam que eu uso pessoas(..)'' </3"
"0.7996145486060324","o",,"@livetwatthebat YOU'RE GREEN WITH IT http://t.co/xtOPVe0Gue"
"0.799583328487442","o",,"だからね、僕は幸せな気持ちになるということは、満足することだと思うんだ。　http://t.co/iMBYVC4KRR #ディズニー"
"0.7994081232325042","o",,"@Victory_Tour_ nossa bem capaz... vou virar a nova estrela da Disney. Aproveito e sento numa bola de demolição pelada."
"0.7987511702661304","o",,"@GrindingSkip @_leamichelelove @skipsuggs_x yeah if Disney has throwback month they'll get more views and start doing a throwback week"
"0.7983960444631993","o",,"Photo: disney-timburton: She’s so adorable I could die http://t.co/VKVyRu1fEq"
"0.7977972598114647","o",,"@itofushi_000 私も厳選で頑張ったけどマリーお姉さん来ない......orz 私の村に永住予定が8人いるのでピータン、ロボ、クリスチーヌ、ペーター、ジュン以外の住民を引っ越させようか迷っています＞＜"
"0.7967947798594515","o",,"@_costv se podria proyectar el show de Fantasia de Disney y hasta jugar la final de Wimbledon."
"0.7966370179689031","o",,"Community: A Dream Cast Of Your Favorite Disney Characters http://t.co/ltiZ2xuKS9 via @buzzfeeders"
"0.7963611240760652","o",,"So cute! MT @nancipants: Our engagement pictures are on When Geeks Wed! Featuring @HerUniverse & @GeekyJerseys! http://t.co/79Kcg4cf0V”"
"0.7960288294652068","o",,"@chiAki_dsn ちあきちゃんとがいいの!! だから誘ったんだもん(≧∀≦) チデに会ったら年パ切れるって伝えないとーww 制限かかるとフリグリでお話出来ないから辛い(>_<)"
"0.7953356797132181","o",,"【定期】Looooove♡☞ fairy / TOY / AMO / Disney princess / Jesse.L / amnoS"
"0.7950970086139247","o",,"@solonglibby @_stephwoodall @disney_frump THE WORLD WANTS TO KNOW"
"0.7950970086139247","o",,"@solonglibby @_stephwoodall @disney_frump DID YOU LOVE IT"
"0.7941386614045207","o",,"Ya en París, mañana a disfrutar de Disney! Que ganas de volver!!!! @CrisAranda93 http://t.co/RPtzEry91f"
"0.7941206423815138","o","o","@nachiyoooooo ありがとう～！！！(*^o^*)ごめんね…！着いたら地蔵交代するから…！私も競歩でトゥーン向かうから…！！笑 ちなみにどの辺にいる？もう着替えてる？(ﾟωﾟ)"
"0.7937755523408775","o",,"Shower? Pffff.... @ Disney's Vero Beach Resort http://t.co/u5VEcVoRBM"
"0.7932168886060201","o",,"@Disney_DB ほのかが、れなたんれなたん言ってるからずっと逢ってみたいな~って思ってたの(笑)"
"0.7931015244149678","o",,"@mmmop__ わたしなんかみゆきちのこと大大大好き！！！ 土日でインできる日があったら教えて欲しいなー♡ ミートでもいいし♡"
"0.7921800085327448","o",,"@KardashianWord @KimKPlanet @kardashian_miss @KardashTrueArmy Or Disney World #OLDSTYLE"
"0.7918623766252734","o",,"Disneyハロウィンなーう☆ 私うさぎ！あおたんアリス！きいちチェシャ！ http://t.co/6R9a6dWeQy"
"0.7918218515442104","o",,"Gostei de um vídeo @YouTube http://t.co/7sG0lkLs2v Disney Secrets!"
"0.7914236962672558","o",,"@FaustoAV @BruniDeLaTanga disney tambien , la bestia se coje a la bella en la pelicula y blancanieves se entangaba para los enanitos"
"0.7914192046394888","o",,"Las chicas con el conductor de Radio Disney Uruguay. #FCA http://t.co/E1YAFSY3Vh"
"0.7902728207475228","o",,"I am loving @bellathorne's NEW song ft @ROSHON #LetsGetTricky request it on @radiodisney Call 1-877-870-5678 or go to http://t.co/wnRYvwCgQF"
"0.7894890911483713","o",,"『【Disneyチップ＆デール】●ディズニー　コスチューム（デール）／子供用★ディズニー　コスプ...』を見る [楽天] http://t.co/lhXgJGLKnc"
"0.7873470439246328","o",,"juro que tengo unas ganas de que se pasen YA estas 5 semanas e irme a disney y olvidarme de todo,eso es lo unico que pido"
"0.7873254334434932","o",,"Today in Disney History: Walt Disney Pictures Releases Tim Burton’s ‘The Nightmare Before Christmas’ http://t.co/UMamIrCNo1 via @sharethis"
"0.7871514934495416","o",,"@jasminevwho @ollgsky o nome da série era ninguém merece,passava direto na Disney a uns 2/3 anos atrás"
"0.7859328767058945","o",,"【実写版】白雪姫♡ ディズニー好きに共有してね♡ http://t.co/KU7aHrZv2P"
"0.7847105803803621","o",,"@Disney_1028 ありがとうございますヽ(*´∀｀)ノ♡"
"0.784017878319129","o",,"“@priyancake: Signature scene inspiration from @disney Tangled @jtimberlake #TKO with a frying pan 🍳 http://t.co/mmFpGfmXnG” 🙊 love it"
"0.7837458559235194","o",,"If you've ever been to a Walt Disney theme park, you have used ""Disney"" money. Many colleges produce their own... http://t.co/yEXCa4beef"
"0.7831456661389103","o",,"Bye guys, me and @AveragePhanGirl are off to Disney land to see @brendonurie @hellosarahurie @JackAllTimeLow @LindaIgnarro @TheSpencerSmith"
"0.7826750929669758","o",,":3 http://t.co/mNS79e2l9C|||"
"0.7821652015582669","o",,"""@zourryfrost: SKIE AND DISNEY GOT 1/5 THIS IS A GOOD WEEK"" ahhhhhhh:-D"
"0.781828251428754","o",,"Disney Presents - Buddha Can Now Control Your Mind, Voiced by Tenzing Trainor - Super Buddies http://t.co/q0Ed5hK3WA"
"0.7812956078178326","o","o","Disneyland Travel Tips, #MonstersUbluray release, $15 Disney gift card give away...all on Episode 13 of #theDCast. http://t.co/Xc37nsKFKp"
"0.7810255049941875","o",,"@inecanale @elmoshco el bb, el único vivo que en vez de gastar en disney le saca plata!!"
"0.7809822900511654","o",,"Right in the childhood Epic Disney Medley - Peter Hollens & Alex G Acappella: http://t.co/9DPgCfe6PW vía @youtube"
"0.7804350893265695","o",,"c trop bien disney jveux y aller :'((("
"0.7800237782753692","o",,"Meet The Characters Of Disney’s Frozen – A Character Synopsis #DisneyFrozen http://t.co/z0RS0YfFAn via @DesireeEaglin"
"0.7795815539987345","o",,"pocahontas e branca de neve hmmmmmmmmmmmm http://t.co/2KuNYbP3rL"
"0.7794139534456743","o",,"Chau Clarin, nos vimos en Disney! http://t.co/KKB6EsLhhy"
"0.7785761794234443","o",,"#50CosasSobreMi siempre quise tirarme de un tobogan de agua , pero de los q salen en la propaganda de disney #SueñoFrustrado ."
"0.7783067840073588","o",,"No sé nada acerca de Disney. Sólo sobre su teoría de animación. Eso no es. Disney para muchos, son chispas de chocolate volando o algo."
"0.7781804530336991","o",,"Center your reading around Jennifer de Zayas' outstanding Zone article. http://t.co/XhJJLL5kqr"
"0.7778655510703626","o",,"Played Disney Infinity (360) and 3 other games in the last 24 hours. http://t.co/lLXKiakbzD"
"0.7776785342443315","o",,"Photoset: Disney Villain Sugar Skulls by Mickel Yantz Prints available here http://t.co/FFu6bv4krx"
"0.7776556745275898","o",,"Concurso Disney Infinity – Concursos – Alfa Beta Juega http://t.co/z5lyku3SJ1 vía @AlfaBetaJuega"
"0.7761649362372727","o",,"Al menos 10 audios de mi hermana, y en ninguno de ellos cantandome canciones disney. Sucia polaca, cara de caca .l."
"0.7748444028641458","o",,"14 SUBLIMINAL PHOTOS OF DISNEY PROMOTING SEX, RACISM AND THE DEVIL! http://t.co/pJ8lfWWeMt"
"0.77479583246668","o",,"Minimalist Disney Film Posters. Love the unique designs. http://t.co/U6E0lZeCrU @pinterest aracılığıyla"
"0.7746527808985291","o",,"大好き♡ 必ず覚えておきたい！たった3つの東京ディズニーシー攻略法 http://t.co/BtxuRGIgAU"
"0.7740919958439153","o",,"Disney Cast: Terror em Outubro XLVI - Irmãs Sanderson http://t.co/WJFmGb3l4A"
"0.7719375537367836","o",,"Nonton The Golden Mickeys At Disney's Storybook Theater - : http://t.co/WULySRMl1s #BacaIniYuk! #RTiniYuk"
"0.7716425323278361","o",,"『ねぇ』 『キスしていい？』 「・・・？？」 「・・・・えっ！？」 『するよ・・・』 『じっとしてっ・・・・』 やっぱり男からして欲しいよね http://t.co/PubpqZsW0X"
"0.7706549649789399","o",,"UCV-TV cierra acuerdo con Disney para hacer versión local de “Los años dorados” - http://t.co/iPh7FSRS1k"
"0.7704495940460236","o",,"@Disney_yuzu5296 ありがとう！ がんばった(。´Д⊂) おはー！"
"0.7703361353646423","o",,"Photoset: the only disney women i care about http://t.co/p0FUwVtN2C"
"0.7703216740935632","o",,"Here's Hell for Walt Disney. http://t.co/MvyfI43MUs"
"0.7694489708635052","o",,"Disney Contests and Sweepstakes. We search the web for free entry Disney Park and Cruise vacations. (Tue) http://t.co/KYJSVsINRL"
"0.768937551704714","o",,"15 Terribles Lecciones De Amor Que Aprendimos De Las Princesas De Disney http://t.co/AJHnsnL2Z7 via @BuzzFeedEspanol"
"0.7688701108956308","o",,"La mala influencia de Miley Cyrus también llegó a las princesas Disney-> http://t.co/De9V0Sakhu"
"0.7685896463686537","o",,"ooooh tanks disney trick or treating ♡ http://t.co/wtiCN3z24r"
"0.7677868385013275","o",,"Disney movie night with boyfriend :$ http://t.co/5Pmfh04m6S"
"0.7677065508606772","o",,"@nAriel_disney こんにちは(｡･ω･｡) フォローさせていただきました♡"
"0.7676664987065617","o",,"My man @High_Danny_ used to GET IT IN at Disney World! #littledinkins http://t.co/IgVDYWMinJ"
"0.7674429106159052","o",,"This disney belle dress makes me feel like a princess @AlfredAngelo #AngeloAriel http://t.co/lEpeD3EQec"
"0.766782189559562","o",,"Hahaha Las Princesas de Disney se disfrazan como Miley Cyrus http://t.co/FQ1ZIWmrsM"
"0.7664771881253746","o",,"@cotti_figueroa Eso es lo que dice la gente que se pone a ver Disney a los 16 años con lechita chocolatada y vainillitas."
"0.7657267074549657","o",,"New Disney Side Photo Series Features Disney Character Lookalikes #WaltDineyWorld http://t.co/oddZHKqwYG @sharethis"
"0.7654522160720851","o","o","our @danielle_bunday's pumpkin creation #theLionKing #priderock #simba #disney http://t.co/yzbCKt1xOo"
"0.7652779279988065","o",,"@GrindingSkip @_leamichelelove @skipsuggs_x we should be running Disney bc we so good lol"
"0.7650779924923644","o",,"Disney行くとこんな感じ。いかが？キモいな。笑 http://t.co/OgtP6g6MsD"
"0.7645602752915663","o",,"@socialmoms TY, @aboutmom, #Disney & #MonstersUBluRay Tonight has been great. A night of reflection, dreaming, & going after what we want."
"0.7643195683811439","o",,"@ANfxxx ありがとうございます～(´；ω；`)マックス達を見ればきっとたちまちハピネス！！！笑"
"0.764159359894555","o",,"@ns_an 腐らないよ！ いれてあります(*´∀`)♪"
"0.7641270658497431","o",,"Request ""Lets get tricky"" by @bellathorne & @ROSHON on @radiodisney by going to http://t.co/bZRV1lTsnX 💻 or calling 1-877-870-5678 📞 ❤️🎃"
"0.7639995391753545","o",,"ブログを更新しました。 「Disney♡land」→http://t.co/3etzQE4eV0"
"0.7624764252010133","o",,"A Disney Halloween Playlist http://t.co/UXhK7DRQUo via @Weidknecht"
"0.7623186711898035","o",,"Mira yo trato d ser seria, pero stalkear a @Yucelin_ y @ItsJosenny es entrar a tu hora Disney d risas por sus tweets! Como las amo jajaja"
"0.7613680916480329","o",,"@shaunamalia Cute! MT“@RealTalk: Dear girl in this photo, your Disney tattoo is awesome! Sincerely,I wanna get it... http://t.co/tcvrIxdgnP”"
"0.7610995901575981","o",,"http://t.co/JgliesThBL Una foto mia de chiquita.."
"0.7605704689791477","o",,"In honor of @Disney #MonsterUniversity DVD release, a flash back pic of my little Monster from 2009! http://t.co/fE8YukQTRC"
"0.7603130576922679","o",,"Esto solo me trae recuerdos de disney http://t.co/2579ea1iRs"
"0.7594102763392659","o",,"Disney Villains Spoof The &quot;Chicago&quot; Musical's &quot;Cell Block Tango&quot; http://t.co/t9vzSLITji"
"0.7593386774713192","o",,"@ai52disney まじか(Ｔ＿Ｔ)残念(Ｔ＿Ｔ)"
"0.758491837191535","o","o","@tobimori_disney 最初、ナタリー姉さんを厳選してたのですが…マリー姉さんの予定地を見て、即決めちゃいましたw 可愛い過ぎます♡ 一緒に住みたい子沢山居ますよね〜本当に枠を増やして欲しいです…(つд`) マリーさんに会えますように♪ 祈ってます♡"
"0.7584446298387078","o",,"Enter to win a perfect prize for #Disney Project Lifers @CapturingMagic_ #ProjectLife http://t.co/c2JSJ3mWgS"
"0.7582103028813969","o",,"現実逃避 したい気分。♡ http://t.co/kcnnYFrZRe"
"0.7576782020308865","o",,"O que você mais quer na sua vida agora? — Ir para a Disney http://t.co/lRgA1Z2C3o"
"0.7571232626241184","o",,"Photoset: abraham-shipwreck: cocaine-and-insulin: When Disney could make references to eternal damnation and... http://t.co/qMviDPTnS7"
"0.7565535420503654","o",,"8 Real Housewives That Look Like Disney Villains | Thought Catalog http://t.co/2IfrBAclNw via @thoughtcatalog"
"0.7562145490987944","o",,"I liked a @YouTube video http://t.co/E4KRx3Nifx Disney's Hercules Season 1 Episode 46 Hercules and the Romans"
"0.7556551429605785","o",,"Si tu étais un personnage de Disney, tu serais.... ? — LE ROI LOUIS ! DIRECT ! http://t.co/ifNOQSjPL6"
"0.7555853797709624","o",,"@jamiller6565 Since you are a fan of Nightmare, you might be interested in this from Disney. http://t.co/uM8OsjNdop"
"0.755347786073842","o",,"@DisneyPictures @DisneyPixar #cutepic #halloweencostume #disney @TheEllenShow Sheriff Woody out for some candy! http://t.co/PZrmgk3qog"
"0.7546714002376057","o",,"Esse lado das escolas Americanas a Disney não mostra. http://t.co/FDK9icG2cK"
"0.7541683708945344","o",,"Disneyland: What are some amazing secrets hidden within Disneyland and Disney World? http://t.co/71mvSqYzLu"
"0.7538993119178795","o",,"Rich Kiddo: Enchanted kingdom, Star city, Disney Land. Poor Kiddo: Perya. #Ekamate"
"0.7536353440767164","o",,"今日は千春コーデ♩♩Disneyいってきます♡ http://t.co/Eom3YOigKx"
"0.752085987812238","o",,"listening to disney pandora 😍 @Its_raining_jen @CASE_adillaaa @sweetsweetMG"
"0.7509004226086129","o",,"Audio: Biography Singer/actress Bridgit Mendler is best known as the star of the Disney Channel series Good... http://t.co/8W9KumBvYJ"
"0.7501087693429741","o",,"“@TheBucktList: 🎆 Before I die, i want to 🎇 http://t.co/m4JNRfZ9Nj” I miss Disney so much."
"0.7500480442488598","o",,"E SE AS PRINCESAS DA DISNEY FOSSEM DESENHADAS PELA MARVEL?? QUER VER?? Então visite o link no nosso site:... http://t.co/43gJNbucbv"
"0.7499962024108657","o",,"@tenorbuds @ddlovato @selenagomez @MileyCyrus I'm not sure how that will turn out. They've #changedalot since they departed #Disney. >_<"
"0.749936116275208","o",,"@_andrea_x solo eso pasa en el maravilloso mundo de Disney"
"0.7487509425473746","o",,"@cinelander ¿de dónde ha salido el póster? En la info que pasa Disney a la prensa aún la titula ""Muppets... Wanted"" pero me fío más de ti XD"
"0.7479887423858769","o",,"Jordan, Mike Jackson, Steve Jobs, Jesus, Walt Disney, Kanye West"
"0.7475708426711762","o",,"Gracias Disney por pasar esta pelicula. Gracias http://t.co/1g7tQnzLSZ"
"0.7474764871415785","o",,"http://t.co/uXVs2nwCugB NOOOOOOOO LOCO LOS CRUZEROS DE DISNEY SE VAN A LA MIERDAAAAAAAAAAAAAAAAAAAAAAAA"
"0.7473654363364128","o",,"Is @DisneyMusic the soundtrack of your life? Enter to win a #DisneyClassicsBox Set from @threedifferent #Disney http:http://t.co/Vqr7RjRtXz"
"0.7472699349608375","o",,"DISNEY CHANNEL - HWAN S1W4 - Bestie Guesties: R5 lol how come I never seen this http://t.co/QaiFUqS0vr"
"0.7453941286277879","o",,"hey mais l'ancien disney channel c'est pas les sorciers de waverly place et tout hein c'est lizzie mcguire, phenomen raven, phil du futur..."
"0.7453481413362156","o","o","#Shopping #Sewing #5: Crayola Color Wonder Disney Preschool Coloring Pad: Crayola Color Wonder ... http://t.co/gn7hvftZBs #Arts #Crafts"
"0.745198298810328","o",,"15 Terrible Love Lessons We Learned From Disney Princesses http://t.co/HM92vSvdJX via @MildlyAmused"
"0.7447642087608961","o",,"EIKOMO EU AMAVA ESSA ÉPOCA DISNEY http://t.co/pvNnD7mhb3"
"0.7445004425912399","o",,"Lo que más me gusta de hallowen son las maratones de peliculas que pasan en disney,son lo mas ☺"
"0.7440078385527895","o",,"Disney Plush Mattel Dalmatian Dog Jumbo 21"" Lucky Laying Large Toy Rare Vintage http://t.co/QjCzrHcxY9"
"0.7437242222588434","o",,"Está empezando 'Casper. Escuela de sustos' en Disney Channel @Desde_Disney"
"0.7432774655728994","o",,"@RodryMad Yo echo en falta un poco más de crudeza del cómic. No sé si la compra de Marvel por Disney tuvo que ver."
"0.7430256532401535","o",,"http://t.co/71SQpfyorO Esta canción me hace acordar a una película de Disney pero no me acuerdo"
"0.7428710480061336","o",,"Creo que 'BRUJILLIZAS' es la peor pelicula de disney despues de 'ABRACADABRA'"
"0.742478886363232","o",,"@Hukaaaa_disney 楽しんで!!!!ヾ(⌒(ﾉ*•ω•*)ﾉ♡"
"0.7418261197553232","o",,"Mira prince de disney @danielamanaure, te necesito y hay dinero de por medio."
"0.7408493657571209","o",,"Disney Beauty and the beast iPhone 4/4s, Iphone 5, Samsung Galaxy S3, Samsung S4, Blackberry Z10, Ipod 4 and Ipod 5..."
"0.7406692264355446","o",,"Lovely night playing Disney Monopoly, its heatting up in the kitchen @w_t_richards is currently stressing! @LucyBell94 @sarah_chapman77"
"0.7400131149194977","o",,"CLASSICOS DISNEY com LOBO MAU - BIG BAD WOLF http://t.co/yrjiyXZld2"
"0.7396194896302755","o",,"@sofiasu123 @jime_ferran los re vimo en disney chabonas yo te queria jime o mejor dichio JIMENA FERRAN"
"0.7393505478440665","o",,"Disney's New Animated Series to Premier on iPad First http://t.co/rF7jnjqli2 via @padgadget"
"0.7390391543756253","o",,"“@M_zuhlly: Watch The Little Mermaid with me so I know it's real, or The Lion King, or any Disney Movie💁🙊”"
"0.738941456690342","o",,"how appropriate when writing an essay about disney/snow white http://t.co/QdMRG6osby"
"0.7387817669621413","o","n","Our boyfriends are better than these princes, but maybe not as animated ;) http://t.co/joqzK8aCG8 #disney #princess #love #cosmo"
"0.7382253308723488","o",,"IMAGINE WALKING THROUGH DISNEY AND JUST http://t.co/8964q9GSB3"
"0.7379527040948471","o",,"@Pow_Thamara @juu_disney autsss"
"0.7373076656452645","o",,"@mxxn_disney こいや〜(￣Д￣)ﾉ"
"0.7372854903844177","o",,"“@hellosarahurie: Disney fun times 🎃👻 http://t.co/D9ofABfvPt” there is nothing more magical than this picture."
"0.7371928861922572","o",,"#50CosasSobreMi 13: siempre estoy de buen humos 14: amo bailar 15: me quiero ir a Disney ya"
"0.7370641347169291","o","o","Beautiful Disney Cinderella Dress, Size 4, Excellent for Dress Up $20.00 http://t.co/pEFwTYXAQz #costume #clothing"
"0.7369222988391078","o",,"Tes films préférés ? — Les HP !!!!!!!! Tous les walt disney, Bliss, scott pilgrimm, the runaways, hunger games i... http://t.co/y3NtbpvQc1"
"0.7363992242850496","o",,"Happy 1st Anniversary to our friends @CapturingMagic_ They are giving away some Project Life goodies to celebrate. http://t.co/46jpDbNBL3"
"0.7358591695466076","o",,"Apaaa disney se esta poniendo interesante http://t.co/ZJ4BmiUc3x"
"0.7352867750224078","o",,"@DeboraElpes Pede a minha mãe pra me dar uma também. E eu nem vou na Disney :("
"0.7346959049759053","o",,"@natsumin443 やっぱそゆもんだよね！笑　Disneyに帰りたーい(´・ω・`)！"
"0.7335712882511212","o",,"おいおい？（笑）学校から大野まで1時間かかったら、うちの最寄り駅まで2時間かかる事になりますけどぉ？ 大野までは30分あれば着きますけど？ 頭大丈夫かよ！！（笑）"
"0.7329241838377457","o",,"""Laughter is timeless. Imagination has no age. And dreams are forever."" - Walt Disney  Everything you love... http://t.co/eppbays1o5"
"0.7327799120790603","o",,"@pyonpyon_612 ドナルドダック DISNEY モコ×2 COLLECTION　(´・ω・｀)"
"0.7324660027901237","o",,"『東京ディズニーランド完全ガイド　2013-2014（Ｄｉｓｎｅｙ　ｉｎ　Ｐｏｃｋｅｔ）』 http://t.co/rHU2QimwQL ［楽天］#RakutenIchiba"
"0.7323343802946176","o",,"ai che tanto sufrimiento por los JB? nunca mas lo pasaron en disney, nunca mas se supo nada de ellos che :|"
"0.7321513657329726","o",,"Say No to Jimmy Kimmel and ABC/Disney for Inciting Racial Genocide!: http://t.co/kmZeDueLJD via @youtube"
"0.7318270034822458","o",,"#Disney Classic Cd box set #giveaway @BlissfullyAfter http://t.co/29Rn5QBbCT"
"0.7307343676483554","o",,"( ˘☎˘ ) ＾ 　　　　(ﾉ 　　　　　　┗━━┛　　　┏┛　┣┻┓ υウプシロン 23時半なー　(　　∩＿＿／更新プログラム長すぎなw 　　∧＿　　　　 TA 勢になろう SEX messages hidden in Disney...☎　☎　☎☎　☎"
"0.7304219676275127","o","p","Who wishes they were eating a #wildernesslodge #wildernesssalad right now? #disney… http://t.co/MmtASOtzgF"
"0.7303945021035979","o",,"Update on Downtown Disney. http://t.co/SE39z73vnw"
"0.7299374147706255","o","p","My Family❤️ #Disney #mickeysnotsoscaryhalloweenparty http://t.co/z4jsesBtuH"
"0.7285524711589814","o",,"Dan Schneider, Chuck Lorre, Steve Jobs , John Lasseter y Walt Disney. La causa de mis sonrisas."
"0.7268547577943276","o",,"Full Movie Over 1 HOUR || Disney - Pluto Collection 2013 full movie . http://t.co/Q3s432Qvuc"
"0.7268223182752784","o",,"Looking for a friend - 50 (Disney) - All dressed up with no place to go. Looking for a friend to chat with... http://t.co/lqRqvtsrsG"
"0.7268205432020688","o",,"9 Disney Non-Princesses Dressed As Pop Culture Icons http://t.co/zCQ8nNCrLE"
"0.7252984316044251","o",,"Disney Channel echaría a Martina Stoessel por su romance con Peter Lanzani http://t.co/sdotsXGpTR | #telefe"
"0.7252984236887275","o",,"【定期】ドナデジプルート♡他キャラも大好きです/一緒にショーパレ待ちしてくださる方やインやミートしてくれる方常に募集中です/気軽に声かけてください♪/アメブロでも活動しています♡"
"0.7252714062831057","o",,"@Ser_Threepwood Cáncer fresquito. Por lo visto Disney sigue queriendo mearse en el legado Pixar. Los chistes son cabreantes en grado sumo."
"0.7248092515152113","o",,"Tô tão encolhida na cama , que se me colocar em uma mala de viajem e me levar a Disney fico melhor , Obg Dnada kkkkkkkkk"
"0.7248086121109536","o",,"@RauhlinBiebah @GrindingSkip when Disney was good *wipes tear*"
"0.7246209101281709","o",,"O que você vê da sua janela? — Disney uahauahuaahauhauaahau http://t.co/DoKEVptEcX"
"0.724554748130834","o",,"@_Wayce Xddddd (Disney) mais jte juuuure"
"0.7231388897330324","o",,"-.-' VOii Ah Tener Que Demandar Al DueñO De ; #Disney' >.< ' #ChinqonesDeMierda ' .__."
"0.7226764818423591","o",,"""Marrying a dude you just met will in no way end terribly""...poor Disney, you tried so hard to teach us to believe... http://t.co/j8XrUu3Tf9"
"0.7220059482085524","o",,"“how are girls hard to understand? We like Taco Bell, Starbucks, cuddling, compliments, naps, disney movies, yoga pants, and shopping” me"
"0.7215809162308033","o",,"Click here: http://t.co/k6IZ25oAbf to learn more about our Community Engagement!"
"0.7206985729543917","o","o","Finished product. #mickey #disney #pumpkin #family http://t.co/tnfRA1oqFf"
"0.7206309811425783","o",,"売れ筋　Disney ディズニー ミッキー 生誕80周年記念 18金仕上げ フェイスネックレス ピンクゴールド スワロフスキー 正式ライセンス商品　http://t.co/hXQSYGNzNo"
"0.7203869951956847","o",,"bueeeee, yo no pude participar en el coso de radio disney del perfume y las entradas porque no andaba la pagina y ahora dicen que gano una"
"0.7200496714688357","o",,"Que daño han hecho las peliculas de amor...sino tienen complejo de princesa disney se creen que su relacion va a ser como en titanic..."
"0.7190710415505599","o",,"@_leamichelelove @GrindingSkip @skipsuggs_x look at nickelodeon they do the 90 are all that every night on teenick,Disney need to take notes"
"0.7183184595316238","o",,"j'sais pas j'enmene qui avec moi a Disney :/"
"0.7181888083970727","o",,"Osuška Minnie Mouse http://t.co/jtNJa388dZ"
"0.7181888083970727","o",,"グッズ紹介＆ディズニーな出来事はこちらから詳しくみれちゃいます笑 http://t.co/QGQHzXEwpG"
"0.7174426597183969","o",,"Miley Cyrus and Lindsay Lohan: Party Pals?! Get the Scoop on Their Night Out Together!: From former Disney dar... http://t.co/DpAAJMkS6F"
"0.7170525248988265","o",,"Listo valen asi quedamos, a la gilada ni kabida(no me acuerdo como.sigue) ENE VE EN.DISNEY"
"0.7150637569542877","o",,"In Dauerschleife <3 ♫ This Is Halloween – Disney Characters http://t.co/klm5qDxV1J #NowPlaying"
"0.7149152999003616","o",,"@Emmasayah je t'ai envoyé un message boloss, je vais peut être a Disney village avec Oums, ses potes et d'autres gens.."
"0.7144039583088398","o",,"Disney Merilis Foto Game Star Wars Terbaru Berkonsep 8-bit Buat iOS http://t.co/6ZpZW4heIM"
